EDF,Isotope,Z,N,A,Blocking Type,Hole/Particle,S.P. Orbit,Nilson Label,Binding Energy(MeV),S.P. Energy(MeV),error flag, unmatch flag
SLy4,16O,8,8,16,Ground,Ground,Ground,"0, 0, 0, 0, 0",-128.494769,0,0,0
SLy4,'',8,7,15,neutron,hole,1p_3_2,"3, -1, 1, 0, 1",-108.743202,-19.751567,0,0
SLy4,'',8,9,17,neutron,particle,1f_7_2,"7, -1, 3, 0, 3",-120.954757,7.540012,0,0
SLy4,'',8,9,17,neutron,particle,2s_1_2,"1, 1, 2, 0, 0",-131.377008,-2.882239,0,0
SLy4,'',8,9,17,neutron,particle,1d_3_2,"3, 1, 2, 0, 2",-127.083113,1.411656,0,0
SLy4,'',8,7,15,neutron,hole,1p_1_2,"1, -1, 1, 0, 1",-114.94783,-13.546939,0,0
SLy4,'',8,9,17,neutron,particle,1d_5_2,"5, 1, 2, 0, 2",-133.809592,-5.314823,0,0
SLy4,'',7,8,15,proton,hole,1p_1_2,"1, -1, 1, 0, 1",-118.097067,-10.397702,0,0
SLy4,'',9,8,17,proton,particle,1d_3_2,"3, 1, 2, 0, 2",-124.130149,4.36462,0,0
SLy4,'',9,8,17,proton,particle,2s_1_2,"1, 1, 2, 0, 0",-128.286104,0.208665,0,0
SLy4,'',7,8,15,proton,hole,1p_3_2,"3, -1, 1, 0, 1",-111.964672,-16.530097,0,0
SLy4,'',9,8,17,proton,particle,1f_7_2,"7, -1, 3, 0, 3",-119.548204,8.946565,oblate,3
SLy4,'',9,8,17,proton,particle,1d_5_2,"5, 1, 2, 0, 2",-130.436956,-1.942187,0,0
SLy4,40Ca,20,20,40,Ground,Ground,Ground,"0, 0, 0, 0, 0",-344.255579,0,0,0
SLy4,'',20,21,41,neutron,particle,1g_9_2,"9, 1, 4, 0, 4",-341.015759,3.23982,0,0
SLy4,'',20,21,41,neutron,particle,2p_3_2,"3, -1, 3, 0, 1",-348.959535,-4.703956,0,0
SLy4,'',20,21,41,neutron,particle,2p_1_2,"1, -1, 3, 0, 1",-346.967517,-2.711938,0,0
SLy4,'',20,19,39,neutron,hole,1d_5_2,"5, 1, 2, 0, 2",-322.515991,-21.739588,0,0
SLy4,'',20,21,41,neutron,particle,1f_7_2,"7, -1, 3, 0, 3",-353.097595,-8.842016,0,0
SLy4,'',20,19,39,neutron,hole,2s_1_2,"1, 1, 2, 0, 0",-327.315827,-16.939752,0,0
SLy4,'',20,19,39,neutron,hole,1d_3_2,"3, 1, 2, 0, 2",-329.298243,-14.957336,0,0
SLy4,'',20,21,41,neutron,particle,1f_5_2,"5, -1, 3, 0, 3",-345.0209,-0.765321,0,0
SLy4,'',19,20,39,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-334.22836,-10.027219,0,0
SLy4,'',21,20,41,proton,particle,1f_7_2,"7, -1, 3, 0, 3",-346.181297,-1.925718,0,0
SLy4,'',19,20,39,proton,hole,1p_3_2,"3, -1, 1, 0, 1",-317.018018,-27.237561,0,0
SLy4,'',19,20,39,proton,hole,1p_1_2,"1, -1, 1, 0, 1",-320.838509,-23.41707,0,0
SLy4,'',21,20,41,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-338.583991,5.671588,0,0
SLy4,'',19,20,39,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-336.089239,-8.16634,0,0
SLy4,'',21,20,41,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-342.417573,1.838006,0,0
SLy4,'',21,20,41,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-334.644387,9.611192,0,0
SLy4,'',19,20,39,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-329.448072,-14.807507,0,0
SLy4,'',21,20,41,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-340.771697,3.483882,0,0
SLy4,48Ca,20,28,48,Ground,Ground,Ground,"0, 0, 0, 0, 0",-417.898221,0,0,0
SLy4,'',20,29,49,neutron,particle,2p_1_2,"1, -1, 3, 0, 1",-421.132701,-3.23448,0,0
SLy4,'',20,27,47,neutron,hole,1d_5_2,"5, 1, 2, 0, 2",-395.663127,-22.235094,0,0
SLy4,'',20,29,49,neutron,particle,1g_9_2,"9, 1, 4, 0, 4",-415.210206,2.688015,0,0
SLy4,'',20,29,49,neutron,particle,2p_3_2,"3, -1, 3, 0, 1",-423.030451,-5.13223,0,0
SLy4,'',20,29,49,neutron,particle,1f_5_2,"5, -1, 3, 0, 3",-418.847926,-0.949705,0,0
SLy4,'',20,27,47,neutron,hole,1d_3_2,"3, 1, 2, 0, 2",-401.757874,-16.140347,0,0
SLy4,'',20,27,47,neutron,hole,2s_1_2,"1, 1, 2, 0, 0",-400.620977,-17.277244,0,0
SLy4,'',20,27,47,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-408.35203,-9.546191,0,0
SLy4,'',19,28,47,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-401.094469,-16.803752,0,0
SLy4,'',19,28,47,proton,hole,1p_3_2,"3, -1, 1, 0, 1",-383.868113,-34.030108,0,0
SLy4,'',21,28,49,proton,particle,1f_7_2,"7, -1, 3, 0, 3",-427.256835,-9.358614,0,0
SLy4,'',21,28,49,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-419.202311,-1.30409,0,0
SLy4,'',19,28,47,proton,hole,1p_1_2,"1, -1, 1, 0, 1",-387.003878,-30.894343,0,0
SLy4,'',19,28,47,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-401.93835,-15.959871,0,0
SLy4,'',21,28,49,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-415.363489,2.534732,0,0
SLy4,'',21,28,49,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-422.014626,-4.116405,0,0
SLy4,'',21,28,49,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-420.11947,-2.221249,0,0
SLy4,'',19,28,47,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-395.784823,-22.113398,0,0
SLy4,56Ni,28,28,56,Ground,Ground,Ground,"0, 0, 0, 0, 0",-483.343583,0,0,0
SLy4,'',28,29,57,neutron,particle,1f_5_2,"5, -1, 3, 0, 3",-490.7525,-7.408917,0,0
SLy4,'',28,27,55,neutron,hole,1d_3_2,"3, 1, 2, 0, 2",-460.372818,-22.970765,0,0
SLy4,'',28,27,55,neutron,hole,2s_1_2,"1, 1, 2, 0, 0",-460.244385,-23.099198,0,0
SLy4,'',28,27,55,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-467.317742,-16.025841,0,0
SLy4,'',28,27,55,neutron,hole,1d_5_2,"5, 1, 2, 0, 2",-454.95866,-28.384923,0,0
SLy4,'',28,29,57,neutron,particle,2p_1_2,"1, -1, 3, 0, 1",-492.150642,-8.807059,0,0
SLy4,'',28,29,57,neutron,particle,2p_3_2,"3, -1, 3, 0, 1",-494.026235,-10.682652,0,0
SLy4,'',28,29,57,neutron,particle,1g_9_2,"9, 1, 4, 0, 4",-486.94352,-3.599937,0,0
SLy4,'',27,28,55,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-469.676971,-13.666612,0,0
SLy4,'',29,28,57,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-481.813423,1.53016,0,0
SLy4,'',27,28,55,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-476.286889,-7.056694,0,0
SLy4,'',27,28,55,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-469.527778,-13.815805,0,0
SLy4,'',29,28,57,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-483.285935,0.057648,0,0
SLy4,'',27,28,55,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-464.312706,-19.030877,0,0
SLy4,'',29,28,57,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-478.155917,5.187666,0,0
SLy4,'',29,28,57,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-484.959716,-1.616133,0,0
SLy4,78Ni,28,50,78,Ground,Ground,Ground,"0, 0, 0, 0, 0",-643.788581,0,0,0
SLy4,'',28,49,77,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-633.972111,-9.81647,0,0
SLy4,'',28,51,79,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-642.815302,0.973279,0,0
SLy4,'',28,49,77,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-638.088555,-5.700026,0,0
SLy4,'',28,49,77,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-632.050354,-11.738227,0,0
SLy4,'',28,51,79,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-643.614894,0.173687,0,0
SLy4,'',28,51,79,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-640.74263,3.045951,0,0
SLy4,'',28,51,79,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-638.471726,5.316855,0,0
SLy4,'',28,49,77,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-633.352162,-10.436419,0,0
SLy4,'',28,51,79,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-644.838274,-1.049693,0,0
SLy4,'',28,49,77,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-626.563955,-17.224626,0,0
SLy4,'',27,50,77,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-616.99444,-26.794141,0,0
SLy4,'',27,50,77,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-622.845602,-20.942979,0,0
SLy4,'',29,50,79,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-657.609995,-13.821414,0,0
SLy4,'',27,50,77,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-616.056885,-27.731696,0,0
SLy4,'',29,50,79,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-658.332652,-14.544071,0,0
SLy4,'',29,50,79,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-653.188852,-9.400271,0,0
SLy4,'',27,50,77,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-612.21429,-31.574291,0,0
SLy4,'',29,50,79,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-656.656998,-12.868417,0,0
SLy4,90Zr,40,50,90,Ground,Ground,Ground,"0, 0, 0, 0, 0",-785.637547,0,0,0
SLy4,'',40,49,89,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-768.267213,-17.370334,0,0
SLy4,'',40,49,89,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-773.638287,-11.99926,0,0
SLy4,'',40,49,89,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-770.343136,-15.294411,0,0
SLy4,'',40,51,91,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-789.462216,-3.824669,0,unconstrained fixed
SLy4,'',40,49,89,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-762.620782,-23.016765,0,0
SLy4,'',40,51,91,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-786.601945,-0.964398,0,0
SLy4,'',40,51,91,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-789.14018,-3.502633,0,0
SLy4,'',40,51,91,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-790.277759,-4.640212,0,0
SLy4,'',40,51,91,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-792.054069,-6.416522,0,0
SLy4,'',40,49,89,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-768.725751,-16.911796,0,0
SLy4,'',39,50,89,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-775.368337,-10.26921,0,0
SLy4,'',41,50,91,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-784.915621,0.721926,0,0
SLy4,'',41,50,91,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-783.195526,2.442021,0,0
SLy4,'',41,50,91,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-782.665487,2.97206,0,0
SLy4,'',39,50,89,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-769.232816,-16.404731,0,0
SLy4,'',41,50,91,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-782.437582,3.199965,0,0
SLy4,'',41,50,91,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-780.693722,4.943825,0,0
SLy4,'',39,50,89,proton,hole,2p_1_2,"1, -1, 3, 0, 1",-777.344065,-8.293482,0,0
SLy4,'',41,50,91,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-791.100831,-5.463284,0,0
SLy4,'',39,50,89,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-775.443873,-10.193674,0,0
SLy4,100Sn,50,50,100,Ground,Ground,Ground,"0, 0, 0, 0, 0",-828.47648,0,0,0
SLy4,'',50,51,101,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-839.060035,-10.583555,0,0
SLy4,'',50,49,99,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-806.39604,-22.08044,0,0
SLy4,'',50,51,101,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-837.154942,-8.678462,0,0
SLy4,'',50,51,101,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-836.703774,-8.227294,0,0
SLy4,'',50,49,99,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-800.891062,-27.585418,0,0
SLy4,'',50,51,101,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-836.493999,-8.017519,0,0
SLy4,'',50,49,99,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-808.756168,-19.720312,0,0
SLy4,'',50,49,99,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-806.997337,-21.479143,0,0
SLy4,'',50,49,99,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-811.592101,-16.884379,0,0
SLy4,'',50,51,101,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-834.418736,-5.942256,0,0
SLy4,'',51,50,101,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-820.912096,7.564384,0,0
SLy4,'',49,50,99,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-815.042154,-13.434326,0,0
SLy4,'',51,50,101,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-825.291255,3.185225,0,0
SLy4,'',49,50,99,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-820.492895,-7.983585,0,0
SLy4,'',51,50,101,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-823.466695,5.009785,0,0
SLy4,'',51,50,101,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-823.265795,5.210685,0,0
SLy4,'',49,50,99,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-821.177569,-7.298911,0,0
SLy4,'',49,50,99,proton,hole,1g_9_2,"9, 1, 4, 0, 4",-825.330033,-3.146447,0,0
SLy4,'',51,50,101,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-823.084478,5.392002,0,0
SLy4,'',49,50,99,proton,hole,2p_1_2,"1, -1, 3, 0, 1",-822.836343,-5.640137,0,0
SLy4,132Sn,50,82,132,Ground,Ground,Ground,"0, 0, 0, 0, 0",-1103.290756,0,0,0
SLy4,'',50,83,133,neutron,particle,3p_3_2,"3, -1, 5, 0, 1",-1103.221798,0.068958,0,0
SLy4,'',50,83,133,neutron,particle,2f_5_2,"5, -1, 5, 0, 3",-1102.520361,0.770395,0,unconstrained fixed
SLy4,'',50,83,133,neutron,particle,1h_9_2,"9, -1, 5, 0, 5",-1102.222195,1.068561,0,0
SLy4,'',50,81,131,neutron,hole,2d_3_2,"3, 1, 4, 0, 2",-1094.325949,-8.964807,0,0
SLy4,'',50,83,133,neutron,particle,2f_7_2,"7, -1, 5, 0, 3",-1105.097556,-1.8068,0,0
SLy4,'',50,83,133,neutron,particle,1i_13_2,"13, 1, 6, 0, 6",-1100.753089,2.537667,0,0
SLy4,'',50,81,131,neutron,hole,1h_11_2,"11, -1, 5, 0, 5",-1095.709293,-7.581463,0,0
SLy4,'',50,83,133,neutron,particle,3p_1_2,"1, -1, 5, 0, 1",-1102.585491,0.705265,0,0
SLy4,'',50,81,131,neutron,hole,3s_1_2,"1, 1, 4, 0, 0",-1094.094304,-9.196452,0,0
SLy4,'',50,81,131,neutron,hole,1g_7_2,"7, 1, 4, 0, 4",-1092.082054,-11.208702,0,0
SLy4,'',50,81,131,neutron,hole,2d_5_2,"5, 1, 4, 0, 2",-1091.720434,-11.570322,0,0
SLy4,'',49,82,131,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-1078.384614,-24.906142,0,0
SLy4,'',51,82,133,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-1112.054245,-8.763489,0,0
SLy4,'',49,82,131,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-1082.561502,-20.729254,0,0
SLy4,'',51,82,133,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-1109.230051,-5.939295,0,0
SLy4,'',51,82,133,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-1112.220794,-8.930038,0,0
SLy4,'',49,82,131,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-1084.164486,-19.12627,0,0
SLy4,'',49,82,131,proton,hole,1g_9_2,"9, 1, 4, 0, 4",-1087.5661,-15.724656,0,0
SLy4,'',51,82,133,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-1109.02934,-5.738584,0,0
SLy4,'',51,82,133,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-1109.828531,-6.537775,0,0
SLy4,'',49,82,131,proton,hole,2p_1_2,"1, -1, 3, 0, 1",-1085.602156,-17.6886,0,0
SLy4,208Pb,82,126,208,Ground,Ground,Ground,"0, 0, 0, 0, 0",-1635.159538,0,0,0
SLy4,'',82,127,209,neutron,particle,3d_5_2,"5, 1, 6, 0, 2",-1635.647253,-0.487715,0,0
SLy4,'',82,127,209,neutron,particle,2g_9_2,"9, 1, 6, 0, 4",-1638.187023,-3.027485,0,0
SLy4,'',82,125,207,neutron,hole,2f_7_2,"7, -1, 5, 0, 3",-1623.23273,-11.926808,0,0
SLy4,'',82,125,207,neutron,hole,1i_13_2,"13, 1, 6, 0, 6",-1625.668419,-9.491119,0,0
SLy4,'',82,125,207,neutron,hole,3p_1_2,"1, -1, 5, 0, 1",-1627.183453,-7.976085,0,0
SLy4,'',82,127,209,neutron,particle,3d_3_2,"3, 1, 6, 0, 2",-1634.558656,0.600882,0,0
SLy4,'',82,127,209,neutron,particle,1j_15_2,"15, -1, 7, 0, 7",-1635.531659,-0.372121,0,0
SLy4,'',82,125,207,neutron,hole,1h_9_2,"9, -1, 5, 0, 5",-1622.771891,-12.387647,0,0
SLy4,'',82,127,209,neutron,particle,4s_1_2,"1, 1, 6, 0, 0",-1634.884304,0.275234,0,0
SLy4,'',82,127,209,neutron,particle,2g_7_2,"7, 1, 6, 0, 4",-1634.945918,0.21362,0,0
SLy4,'',82,125,207,neutron,hole,3p_3_2,"3, -1, 5, 0, 1",-1626.084905,-9.074633,0,0
SLy4,'',82,127,209,neutron,particle,1i_11_2,"11, 1, 6, 0, 6",-1636.633559,-1.474021,0,0
SLy4,'',82,125,207,neutron,hole,2f_5_2,"5, -1, 5, 0, 3",-1626.217452,-8.942086,0,0
SLy4,'',81,126,207,proton,hole,2d_5_2,"5, 1, 4, 0, 2",-1623.620495,-11.539043,0,0
SLy4,'',81,126,207,proton,hole,3s_1_2,"1, 1, 4, 0, 0",-1626.195195,-8.964343,0,0
SLy4,'',81,126,207,proton,hole,1g_7_2,"7, 1, 4, 0, 4",-1621.540302,-13.619236,0,0
SLy4,'',83,126,209,proton,particle,1h_9_2,"9, -1, 5, 0, 5",-1638.680155,-3.520617,0,0
SLy4,'',81,126,207,proton,hole,2d_3_2,"3, 1, 4, 0, 2",-1625.523323,-9.636215,0,0
SLy4,'',83,126,209,proton,particle,3p_3_2,"3, -1, 5, 0, 1",-1634.447559,0.711979,0,0
SLy4,'',83,126,209,proton,particle,2f_5_2,"5, -1, 5, 0, 3",-1635.222497,-0.062959,0,0
SLy4,'',83,126,209,proton,particle,2f_7_2,"7, -1, 5, 0, 3",-1637.752925,-2.593387,0,0
SLy4,'',83,126,209,proton,particle,3p_1_2,"1, -1, 5, 0, 1",-1633.533799,1.625739,0,0
SLy4,'',81,126,207,proton,hole,1h_11_2,"11, -1, 5, 0, 5",-1625.348047,-9.811491,0,0
SLy4,'',83,126,209,proton,particle,1i_13_2,"13, 1, 6, 0, 6",-1636.284109,-1.124571,0,0
SLy4,z126_n184,126,184,310,Ground,Ground,Ground,"0, 0, 0, 0, 0",-2129.412816,0,0,0
SLy4,'',126,183,309,neutron,hole,3d_3_2,"3, 1, 6, 0, 2",-2121.553313,-7.859503,0,0
SLy4,'',126,185,311,neutron,particle,1k_17_2,"17, 1, 8, 0, 8",-2132.604056,-3.19124,0,0
SLy4,'',126,185,311,neutron,particle,3f_5_2,"5, -1, 7, 0, 3",-2129.311817,0.100999,0,0
SLy4,'',126,183,309,neutron,hole,1j_15_2,"15, -1, 7, 0, 7",-2118.100952,-11.311864,0,0
SLy4,'',126,185,311,neutron,particle,3f_7_2,"7, -1, 7, 0, 3",-2130.822436,-1.40962,0,0
SLy4,'',126,183,309,neutron,hole,4s_1_2,"1, 1, 6, 0, 0",-2121.43235,-7.980466,0,0
SLy4,'',126,185,311,neutron,particle,2h_11_2,"11, -1, 7, 0, 5",-2133.953791,-4.540975,0,0
SLy4,'',126,183,309,neutron,hole,1i_11_2,"11, 1, 6, 0, 6",-2115.678814,-13.734002,0,0
SLy4,'',126,183,309,neutron,hole,2g_7_2,"7, 1, 6, 0, 4",-2119.916649,-9.496167,0,0
SLy4,'',126,183,309,neutron,hole,3d_5_2,"5, 1, 6, 0, 2",-2120.059122,-9.353694,0,0
SLy4,'',126,183,309,neutron,hole,2g_9_2,"9, 1, 6, 0, 4",-2116.789439,-12.623377,0,0
SLy4,'',126,185,311,neutron,particle,1j_13_2,"13, -1, 7, 0, 7",-2133.582758,-4.169942,0,0
SLy4,'',126,185,311,neutron,particle,2h_9_2,"9, -1, 7, 0, 5",-2130.453075,-1.040259,0,0
SLy4,'',126,185,311,neutron,particle,4p_3_2,"3, -1, 7, 0, 1",-2129.585441,-0.172625,0,0
SLy4,'',127,184,311,proton,particle,3d_3_2,"3, 1, 6, 0, 2",-2120.450256,8.96256,0,0
SLy4,'',125,184,309,proton,hole,3p_1_2,"1, -1, 5, 0, 1",-2129.787884,0.375068,0,0
SLy4,'',125,184,309,proton,hole,2f_7_2,"7, -1, 5, 0, 3",-2125.761391,-3.651425,0,0
SLy4,'',125,184,309,proton,hole,2f_5_2,"5, -1, 5, 0, 3",-2127.871091,-1.541725,0,0
SLy4,'',125,184,309,proton,hole,3p_3_2,"3, -1, 5, 0, 1",-2128.950705,-0.462111,0,0
SLy4,'',127,184,311,proton,particle,2g_7_2,"7, 1, 6, 0, 4",-2122.674868,6.737948,0,0
SLy4,'',127,184,311,proton,particle,4s_1_2,"1, 1, 6, 0, 0",-2120.063917,9.348899,0,0
SLy4,'',125,184,309,proton,hole,1h_9_2,"9, -1, 5, 0, 5",-2123.244607,-6.168209,0,0
SLy4,'',127,184,311,proton,particle,2g_9_2,"9, 1, 6, 0, 4",-2125.3095,4.103316,0,0
SLy4,'',127,184,311,proton,particle,3d_5_2,"5, 1, 6, 0, 2",-2121.647155,7.765661,0,0
SLy4,'',127,184,311,proton,particle,1i_11_2,"11, 1, 6, 0, 6",-2126.907229,2.505587,0,0
SLy4,'',125,184,309,proton,hole,1i_13_2,"13, 1, 6, 0, 6",-2126.232083,-3.180733,0,0
SLy4,'',127,184,311,proton,particle,1j_15_2,"15, -1, 7, 0, 7",-2125.006855,4.405961,0,0